UPDTICK_0;BPSNUM_0;BPSNAM_0;BPSSHO_0;BPSTYP_0;BSGCOD_0;BPRPAY_0;BPAPAY_0;BPSINV_0;BPAINV_0;BPSGRU_0;BPSRSK_0;BPCNUMBPS_0;BPTNUM_0;CNTNAM_0;LOC_0;ABCCLS_0;UVYCOD_0;CUR_0;CHGTYP_0;PTE_0;DEP_0;VACBPR_0;MDL_0;EECICT_0;EECLOC_0;TSSCOD_0;TSSCOD_1;TSSCOD_2;TSSCOD_3;TSSCOD_4;INVDTAAMT_0;INVDTAAMT_1;INVDTAAMT_2;INVDTAAMT_3;INVDTAAMT_4;INVDTAAMT_5;INVDTAAMT_6;INVDTAAMT_7;INVDTAAMT_8;INVDTAAMT_9;INVDTAAMT_10;INVDTAAMT_11;INVDTAAMT_12;INVDTAAMT_13;INVDTAAMT_14;INVDTAAMT_15;INVDTAAMT_16;INVDTAAMT_17;INVDTAAMT_18;INVDTAAMT_19;INVDTAAMT_20;INVDTAAMT_21;INVDTAAMT_22;INVDTAAMT_23;INVDTAAMT_24;INVDTAAMT_25;INVDTAAMT_26;INVDTAAMT_27;INVDTAAMT_28;INVDTAAMT_29;INVDTA_0;INVDTA_1;INVDTA_2;INVDTA_3;INVDTA_4;INVDTA_5;INVDTA_6;INVDTA_7;INVDTA_8;INVDTA_9;INVDTA_10;INVDTA_11;INVDTA_12;INVDTA_13;INVDTA_14;INVDTA_15;INVDTA_16;INVDTA_17;INVDTA_18;INVDTA_19;INVDTA_20;INVDTA_21;INVDTA_22;INVDTA_23;INVDTA_24;INVDTA_25;INVDTA_26;INVDTA_27;INVDTA_28;INVDTA_29;AMTCOD_0;AMTCOD_1;AMTCOD_2;AMTCOD_3;AMTCOD_4;AMTCOD_5;AMTCOD_6;AMTCOD_7;AMTCOD_8;AMTCOD_9;AMTCOD_10;AMTCOD_11;AMTCOD_12;AMTCOD_13;AMTCOD_14;AMTCOD_15;AMTCOD_16;AMTCOD_17;AMTCOD_18;AMTCOD_19;AMTCOD_20;AMTCOD_21;AMTCOD_22;AMTCOD_23;AMTCOD_24;AMTCOD_25;AMTCOD_26;AMTCOD_27;AMTCOD_28;AMTCOD_29;PLISTC_0;PAYBAN_0;ACCCOD_0;DIE_0;DIE_1;DIE_2;DIE_3;DIE_4;DIE_5;DIE_6;DIE_7;DIE_8;DIE_9;DIE_10;DIE_11;DIE_12;DIE_13;DIE_14;DIE_15;DIE_16;DIE_17;DIE_18;DIE_19;CCE_0;CCE_1;CCE_2;CCE_3;CCE_4;CCE_5;CCE_6;CCE_7;CCE_8;CCE_9;CCE_10;CCE_11;CCE_12;CCE_13;CCE_14;CCE_15;CCE_16;CCE_17;CCE_18;CCE_19;BPAADD_0;SEVLIN_0;ORDTEX_0;RTNTEX_0;LTIMRKCOE_0;PRIMRKCOE_0;QLYMRKCOE_0;QTYMRKCOE_0;RSKMRKCOE_0;LTIMRK_0;PRIMRK_0;QLYMRK_0;QTYMRK_0;RSKMRK_0;GENMRK_0;ORDMINAMT_0;OSTCTL_0;OSTAUZAMT_0;EECINCRAT_0;BPSREM_0;DUDCLC_0;CURCLC_0;FUPFLG_0;OCNFLG_0;DADFLG_0;PRVNUM_0;DOUFLG_0;ENAFLG_0;PAYLOKFLG_0;NORPRNFLG_0;NREPRNFLG_0;NRTPRNFLG_0;RITCOD_0;RITCOD_1;RITCOD_2;RITCOD_3;RITCOD_4;RITCOD_5;RITCOD_6;RITCOD_7;RITCOD_8;RITCOD_9;RITCOD_10;RITCOD_11;RITCOD_12;RITCOD_13;RITCOD_14;RITCOD_15;RITCOD_16;RITCOD_17;RITCOD_18;RITCOD_19;RITCOD_20;RITCOD_21;RITCOD_22;RITCOD_23;RITCOD_24;RITCOD_25;RITCOD_26;RITCOD_27;RITCOD_28;RITCOD_29;RITNBR_0;RITRAT_0;RITPARNBR_0;RITPARNAM_0;RITPARNAM_1;RITPARNAM_2;RITPARNAM_3;RITPARNAM_4;RITPARNAM_5;RITPARNAM_6;RITPARNAM_7;RITPARNAM_8;RITPARNAM_9;RITPARCOE_0;RITPARCOE_1;RITPARCOE_2;RITPARCOE_3;RITPARCOE_4;RITPARCOE_5;RITPARCOE_6;RITPARCOE_7;RITPARCOE_8;RITPARCOE_9;CAI_0;DATVLYCAI_0;AGTPCP_0;AGTSATTAX_0;SATTAX_0;FLGSATTAX_0;BPCNUM_0;TPMCOD_0;DIA_0;IPTEXS_0;EXPNUM_0;CREUSR_0;CREDAT_0;UPDUSR_0;UPDDAT_0;MATTOL_0;FRM1099_0;BOX1099_0;CREDATTIM_0;UPDDATTIM_0;AUUID_0;FLG281_0;PURPRITYP_0;CSHVAT_0;CSHDAT_0;AUTINVCOD_0;ORDFREFRT_0;BPRDSP_0;REXNUM_0;WLFLG_0;YAPPROB_0;YCLASS_0;XNUMG_0;XDOMACT_0;ROWID
8;FE024;FUTURE ELECTRONICS;FUTURE ELE;1;" ";FE024;FEL;FE024;FEL;" ";FE024;" ";_;000000000000317;" ";1;" ";EUR;1;VIR30J;" ";EXO;1;FCA;1;COM;EUR;DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";FEL;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:42:22.000;0x6ADE655C4E9B454CB75C9FED72E9132C;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;282
35;FE025;TTI INC;TTI;1;" ";FE025;AD1;FE025;AD1;" ";FE025;" ";GERMANETTI;000000000000408;" ";4;" ";EUR;1;VIR90FM10;" ";EXO;1;FCA;1;10;EUR;DIS;MMP;1;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;100.000;80.000;100.000;96.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;2;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:42:27.000;0x114547ED9BFBB94CB686BF240D181DF7;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;283
13;FE026;ELA INNOVATION;ELA INNOVA;1;" ";FE026;AD1;FE026;AD1;" ";FE026;" ";_;000000000000283;" ";1;" ";EUR;1;SANSPAIEMENT;" ";EXO;1;EXW;1;COM;EUR;DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";0.9000000;0.0000000;0.6000000;0.0000000;0.0000000;77.000;0.000;70.000;0.000;0.000;74.200;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:42:33.000;0xDEA59478429B03409287365F175C443F;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;284
9;FE027;ODW-ELEKTRIK GmbH;ODW-GMBH;1;" ";FE027;AD1;FE027;AD1;" ";FE027;" ";_;000000000000414;" ";4;" ";EUR;1;SANSPAIEMENT;" ";EXO;1;EXW;1;10;EUR;FAB;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;ADMIN;2005-12-19 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2025-02-20 10:43:53.000;0xC2EC71C4E481A4408AA82916B8719012;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;5;" ";1;285
7;FE028;PROD ELECTRONIC;PRODELECTR;1;" ";FE028;AD1;FE028;AD1;" ";FE028;" ";PNS;000000000000363;" ";1;" ";EUR;1;VIR30FM10;" ";EXO;1;EXW;1;PRC;EUR;SER;SER;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:42:42.000;0x47FF3452E63AC64596D74BE09D610965;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;286
10;FE029;BETRONIC Solutions BV;BNL;1;" ";FE029;BNL;FE029;BNL;" ";FE029;" ";MONDIAL;000000000000270;" ";4;" ";EUR;1;VIR45J;" ";EXO;1;DDP;1;10;EUR;FAB;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";BNL;2;" ";" ";0.4000000;0.0000000;0.0000000;0.6000000;0.0000000;99.000;0.000;0.000;99.000;0.000;99.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;2;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:43:04.000;0x373EF90249641245803C303D039A069D;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";6;287
12;FE030;STANLEY IDESS SA;STANLEY;1;" ";FE030;AD1;FE030;AD1;" ";FE030;" ";PVS;000000000000395;" ";4;" ";EUR;1;VIR60JFM;" ";EXO;5;DDP;1;COM;EUR;FAB;MMP;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;100.000;80.000;100.000;96.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;2;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:43:14.000;0xF28C8B66F93390488815A0D0D704A7DA;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;288
7;FE031;ISS LOGISTIQUE  ET PRODUCTION;ISS;1;" ";FE031;AD1;FE031;AD1;" ";FE031;" ";PVS;000000000000335;" ";4;" ";EUR;1;VIR60J;" ";EXO;3;DDP;2;COM;EUR;DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:43:20.000;0x6631C224381A214B960E6A10F8CAC6A3;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;289
6;FE032;Crouzet automatisme;CROUZET;1;" ";FE032;AD1;FE032;AD1;" ";FE032;" ";FE448;000000000000301;" ";4;" ";EUR;1;VIR30FM;" ";EXO;1;FCA;1;10;EUR;FAB;MMP;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;ADMIN;2005-12-19 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2026-01-23 15:43:27.000;0x3E04B906BB8ACB4E9EC5C7959C8469DE;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;290
11;FE033;FESTO EURL;FESTO EURL;1;" ";FE033;AD2;FE033;AD2;" ";FE033;" ";" ";000000000000336;" ";3;" ";EUR;1;VIR45FM;" ";EXO;4;EXW;1;COM;2;DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD2;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;ADMIN;2005-12-19 00:00:00.000;MAMA;2025-04-15 00:00:00.000;" ";0;" ";2005-12-19 00:00:00.000;2025-04-15 16:53:49.000;0x13F6315B78108F4BB9D43C0F63152668;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;291
8;FE035;ISOJET Equipements;ISOJET;1;" ";FE035;AD;FE035;AD;" ";FE035;" ";" ";000000000000043;" ";4;" ";EUR;1;VIR30J;" ";EXO;1;EXW;1;1;2;DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;1.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;OUFA;2006-07-20 00:00:00.000;INBH;2026-01-23 00:00:00.000;" ";0;" ";2006-07-20 00:00:00.000;2026-01-23 15:43:37.000;0x4447BDDF85334A43A84B568C336BB867;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;292
